merchant_abn,name,tags,revenue_level,take_rate
21614701484,Et Netus Et Corp.,books,c,2.71
21615741041,Nulla Facilisi Sed LLP,watch,a,6.78
21616154893,Dapibus Rutrum Incorporated,bicycle,b,4.56
21635402842,Aliquet Phasellus Limited,watch,a,5.51
21645141747,Ipsum Ltd,motor,a,6.58
21667845371,Ante Vivamus Company,bicycle,c,1.43
21667858163,Cras Institute,health,a,5.6
21702179125,At Auctor Ullamcorper Incorporated,gift,c,2.65
21755625204,Phasellus Corporation,art dealer,b,3.47
21772962346,Purus Gravida Sagittis Ltd,florists,a,6.63
21782713770,Odio A Ltd,tent,b,3.31
21783961149,Eu Corporation,music,b,3.63
21793603759,In Tincidunt Congue PC,cable,c,1.83
21804816746,Nullam Ut Inc.,equipment,b,4.13
21807339153,Praesent Eu LLP,digital goods,c,2.73
21817899740,In Tincidunt Congue LLP,digital goods,c,2.55
21820852598,Et Tristique Consulting,computer,b,4.62
21881994118,Varius Ultrices LLP,stationery,a,5.93
21887123887,Nunc Interdum LLP,watch,c,1.97
21901704733,Vehicula Risus Nulla Ltd,shoe,b,4.23
21911286661,Arcu Vivamus LLC,hobby,a,6.12
21986309398,Ut Dolor Consulting,antique,b,4.94
22019281430,Ipsum Suspendisse Corporation,art dealer,b,4.42
22019664345,Molestie Sodales Foundation,motor,a,6.63
22027671078,Mauris Magna Industries,computer,b,3.48
22033359776,Suspendisse Non Leo PC,motor,b,3.1
22059270846,Montes Nascetur Ridiculus Limited,opticians,a,6.59
22084888224,Parturient Montes LLC,computer,a,6.86
22090875218,Aliquam Auctor Institute,shoe,c,2.59
22147354496,Augue Ut LLP,digital goods,a,6.38
22155114860,Suscipit Nonummy Fusce PC,computer,b,4.46
22168725907,Sed Neque Limited,florists,b,3.82
22184299297,Mus Inc.,garden supply,b,4.3
22191978114,Nec Company,artist supply,c,2.38
22206721435,Suspendisse Aliquet LLC,digital goods,b,4.65
22227727512,Malesuada Integer Id Foundation,motor,b,5.03
22248828825,Taciti PC,art dealer,b,5.06
22267067774,Viverra Maecenas Iaculis Ltd,furniture,a,5.62
22288600259,Ipsum Suspendisse LLP,artist supply,a,6.77
22298599094,Hymenaeos Ltd,health,b,3.59
22335198868,Elementum Sem Limited,shoe,c,2.94
22395185606,Ut Corp.,furniture,a,5.67
22407003576,In Lorem Corporation,antique,b,3.49
22469567189,Quam Dignissim Pharetra Consulting,computer,a,6.99
22470136913,Adipiscing Elit Incorporated,bicycle,b,4.44
22474703869,Consectetuer Inc.,florists,c,1.57
22487474791,Non Arcu Vivamus Foundation,books,c,2.4
22503967537,Iaculis Quis LLC,antique,d,1.21
22526511302,Semper Et Incorporated,computer,a,6.14
22528859307,Cum Sociis Corp.,watch,a,6.4
22549192713,Tincidunt Congue Associates,hobby,a,6.37
22552769838,Dui Augue LLP,florists,a,6.08
22575615382,Enim Non LLP,opticians,b,4.57
22578135006,A Aliquet Ltd,furniture,b,3.87
22606727520,Laoreet Ipsum Industries,books,b,4.59
22614311069,Vivamus Limited,equipment,a,6.34
22615718811,Et Ipsum Cursus LLC,florists,a,6.63
22629400849,Auctor Non Incorporated,computer,b,3.55
22644977942,At Risus Nunc Foundation,tent,a,6.96
22658353530,Libero Corporation,artist supply,c,1.73
22678591293,Tellus Id Industries,bicycle,e,0.37
22705725824,Dignissim Lacus Incorporated,books,b,4.2
22718657980,Ultricies Ornare Associates,garden supply,a,5.91
22792191490,Vulputate Nisi Limited,artist supply,c,2.93
22795471441,Etiam Gravida Molestie LLP,bicycle,b,4.78
22811128657,Viverra Inc.,computer,c,2.7
22812667768,Feugiat Tellus Lorem Ltd,digital goods,c,2.38
22840936261,Eu Nulla Inc.,digital goods,a,6.42
22853038342,Semper Pretium Limited,antique,a,5.56
22883189698,Quam Vel PC,art dealer,b,3.21
22900076341,In Consequat LLC,computer,c,2.47
22926973508,Ipsum Non Industries,telecom,b,3.32
22953464223,Est Mauris Rhoncus Corporation,cable,b,4.46
22961647681,Vestibulum Ante Corporation,opticians,c,1.96
22997201471,A Malesuada Id Institute,health,c,2.36
23026499747,Metus Aenean Inc.,watch,a,6.95
23046605325,Adipiscing Ligula Foundation,digital goods,a,5.84
23055736061,Pede Inc.,watch,c,1.65
23078969912,Augue Id Ante Consulting,furniture,a,6.42
23092329041,Cum Sociis Associates,artist supply,a,6.29
23109950638,Etiam Bibendum Fermentum LLC,stationery,a,6.98
23144747020,Nam Ac Corp.,opticians,c,2.92
23222608112,Proin Vel Nisl PC,opticians,c,2.61
23255291705,Interdum Nunc Sollicitudin Foundation,cable,a,6.6
23290056758,Sed Incorporated,computer,a,6.74
23305324752,Sit Amet Inc.,florists,a,5.88
23322235350,Dui Incorporated,stationery,a,5.66
23335369654,Rhoncus Proin Foundation,computer,b,4.59
23338656015,Iaculis LLC,watch,b,3.25
23388327799,Id Enim Corp.,garden supply,a,5.69
23398653749,Vivamus Molestie Associates,bicycle,b,4.85
23399930700,Elementum LLC,florists,b,3.3
23455487331,Egestas PC,bicycle,c,1.6
23490868997,Odio Auctor LLC,health,d,1.03
23506252960,Etiam Incorporated,hobby,b,5.03
23527526869,Tellus Phasellus Corporation,cable,a,6.72
23540152063,Nulla Cras Limited,shoe,a,6.77
23540388582,Sociis Natoque Company,furniture,a,6.11
23541969839,Amet Nulla Ltd,digital goods,c,1.57
23600565711,Ut Nulla Ltd,tent,b,3.77
23617533061,Torquent Ltd,computer,c,1.66
23661821077,Suspendisse Eleifend Corp.,computer,c,3.0
23661853559,Ipsum Dolor Corp.,opticians,a,5.89
23692710924,Integer Urna Corporation,florists,a,5.61
23709946765,Faucibus Leo Corp.,jewelry,b,3.59
23710434768,Adipiscing Institute,hobby,c,2.96
23754348523,Vel Faucibus Id Company,florists,d,0.95
23765687737,A Neque Incorporated,books,c,2.66
23787788327,Ad Corporation,opticians,b,4.2
23812588784,Porttitor Vulputate Institute,watch,c,2.04
23812847062,Pellentesque Eget Ltd,jewelry,b,3.98
23867882346,Mollis Phasellus Institute,shoe,a,5.55
23915266871,Pellentesque PC,health,b,3.18
23925773818,Per Conubia Nostra Ltd,tent,a,6.45
23931302979,Suscipit Incorporated,gift,b,4.12
23942094477,Vivamus Industries,artist supply,c,2.98
23956501449,Eu Arcu Morbi Corporation,artist supply,b,3.82
24015173965,Lectus Limited,cable,a,6.79
24015576448,Mi Eleifend Associates,motor,a,6.02
24043105437,Enim Nec Tempus Institute,health,b,4.8
24070342853,Ligula Tortor PC,shoe,b,4.41
24092849628,Duis Ac Foundation,tent,c,2.0
24094430920,Ac Fermentum LLP,computer,a,6.65
24102148742,Amet Metus Aliquam Industries,equipment,b,4.24
24120162361,Ut Pellentesque Eget Inc.,artist supply,a,5.99
24123600795,Et Eros Inc.,stationery,c,1.99
24131662787,Libero Est LLP,artist supply,c,2.48
24147681440,Turpis Nulla Institute,health,b,3.44
24155164444,Elit LLC,health,a,5.91
24164521701,Libero Industries,music,a,5.73
24174334793,Nunc Sollicitudin LLP,antique,c,2.2
24179472533,Est Congue Institute,bicycle,a,5.65
24212300522,Consectetuer Industries,jewelry,b,4.04
24245553756,Vulputate Velit Eu Incorporated,health,b,4.76
24264927934,Non Inc.,computer,b,3.86
24302923489,Ipsum Corporation,cable,a,6.94
24314208971,Metus Ltd,computer,a,5.73
24351356445,At Pede Cras Corp.,computer,a,6.39
24378910810,Curabitur Ut Industries,opticians,b,3.18
24451148103,Ligula Consectetuer Rhoncus Limited,books,b,4.37
24462154202,Cursus Limited,hobby,a,6.69
24471518053,Enim Suspendisse Aliquet LLP,furniture,a,6.42
24526454463,Penatibus Limited,jewelry,c,2.95
24598653065,Et Rutrum Foundation,cable,c,2.17
24627889739,Et Euismod Et Limited,computer,b,4.78
24674067743,Augue Ltd,jewelry,c,3.06
24683655751,Ipsum Suspendisse Foundation,health,a,6.64
24701944105,Nulla Integer Vulputate PC,computer,b,4.97
24715277505,Auctor Limited,gift,a,6.47
24724058205,Congue A Aliquet LLC,music,b,4.07
24746574507,Commodo Auctor PC,cable,a,6.34
24769745549,Ac Metus Corporation,gift,a,5.95
24830778398,Fames Ac Turpis Ltd,tent,a,6.5
24848244496,Odio Phasellus Industries,furniture,a,6.56
24852446429,Erat Vitae LLP,florists,c,2.94
24938000144,Consequat Nec Corporation,watch,b,4.17
24952685426,Vulputate Posuere Industries,computer,a,6.84
24976666868,Duis Dignissim Institute,hobby,a,5.76
24989367414,Hendrerit A Arcu Foundation,music,a,6.67
24992522061,Est Ac Facilisis Company,garden supply,a,6.05
24993385051,Ac Foundation,music,c,1.96
25019506172,Proin Vel Inc.,stationery,e,0.16
25027599663,Pharetra Nam Ac Limited,digital goods,c,2.28
25035618251,Cursus Diam Associates,garden supply,a,6.97
25069678029,Elit Dictum Eu Corp.,health,c,2.0
25078409316,Vel LLP,florists,a,6.6
25083358415,Interdum Libero Dui Foundation,stationery,b,3.15
25083422701,Pretium Et Rutrum Limited,music,a,6.96
25103945596,Gravida Sagittis Limited,computer,b,4.41
25117003509,A Tortor LLP,hobby,b,3.33
25125950126,Etiam Bibendum Limited,bicycle,c,2.9
25166307673,Metus Vivamus LLP,furniture,b,4.84
25176526221,Nec Cursus Corporation,health,a,6.27
25176815949,Eu Enim Consulting,artist supply,d,0.56
25219450983,Sed Nunc Limited,tent,c,2.48
25228131129,Quisque Nonummy Ltd,telecom,b,4.5
25235376304,Pellentesque Tellus Associates,garden supply,c,2.86
25245001422,Enim Sit Amet Industries,hobby,b,3.81
25273270711,Lacus Vestibulum Foundation,motor,a,5.55
25349409223,Penatibus Et Ltd,opticians,b,4.57
25365595519,Quis Associates,bicycle,a,5.57
25370771356,Eu Tempor LLP,garden supply,a,6.26
25407570137,Quam Curabitur Consulting,health,a,5.57
25467145329,Hendrerit Consectetuer LLP,digital goods,a,6.83
25487349674,Maecenas Iaculis Aliquet LLP,stationery,b,4.08
25499263184,Ac Mattis Institute,books,a,6.14
25545080719,Eget Dictum Placerat Incorporated,digital goods,a,6.85
25607153542,Diam Sed Inc.,computer,d,0.78
25619276404,Blandit Mattis PC,computer,c,3.07
25624067782,Amet Corp.,telecom,b,5.02
25627894706,Ut Company,computer,a,6.85
25628686447,Magna Lorem Institute,furniture,a,6.52
25644665418,Cras Interdum LLC,artist supply,a,5.67
25674631453,Venenatis Lacus Etiam Incorporated,opticians,c,2.56
25704682559,Odio Aliquam Corp.,stationery,c,2.85
25706310514,Nonummy Ltd,books,c,2.51
25707254891,Dui Associates,jewelry,c,2.19
25714080598,Mi Aliquam Incorporated,florists,c,2.89
25732256442,Malesuada Vel Associates,books,a,5.79
25737175575,Congue Elit LLC,art dealer,a,5.67
25762836422,Quis Pede Institute,cable,a,6.11
25781502446,Lectus Pede Limited,antique,b,3.55
25794433887,Lacus Cras Interdum Corporation,hobby,b,4.54
25819356184,Nunc Est Foundation,artist supply,a,6.2
25824799381,Elit Institute,opticians,b,4.5
25846871943,Feugiat Placerat Corporation,shoe,c,2.49
25856363362,Cubilia Curae Phasellus Corporation,music,b,3.27
25867961009,Lorem Ipsum LLP,digital goods,c,2.02
25876985396,Vitae Erat Vivamus Corp.,stationery,b,4.19
25880142934,Sit Corp.,bicycle,a,5.94
25884436429,Lorem Auctor Ltd,motor,a,6.73
25902222415,Eu Odio Inc.,hobby,b,4.9
25938405651,Elementum Dui Quis Ltd,garden supply,a,5.52
25939878512,Elit Etiam Corp.,watch,a,6.15
25963848680,Vitae Foundation,opticians,a,6.86
25971755977,Dui Cras Pellentesque Incorporated,music,a,6.67
26001500989,Massa Suspendisse Inc.,music,a,6.95
26008308191,Nulla Aliquet LLP,books,b,3.37
26025787253,Felis Donec Limited,furniture,a,6.55
26045642664,In Scelerisque Corp.,music,a,6.28
26062881399,Amet Risus Associates,furniture,b,4.25
26063968667,Dictum Eu Institute,florists,a,6.6
26077736972,Fermentum Convallis Incorporated,computer,b,4.5
26080015717,Auctor Odio Incorporated,equipment,a,5.66
26148653604,Volutpat Nulla Incorporated,furniture,a,6.59
26169574842,Dolor Dolor Industries,books,a,6.58
26218617714,Ultrices Vivamus Industries,artist supply,a,6.72
26259500279,Aliquet Vel Industries,books,c,1.51
26267439458,Aliquam Fringilla Foundation,furniture,c,2.75
26341565445,Ultrices Duis PC,health,a,5.89
26358864089,Leo Elementum Sem LLC,stationery,b,4.2
26413484487,Fusce PC,garden supply,b,4.92
26445720989,Donec Limited,opticians,b,4.28
26465868807,Volutpat Ornare LLC,bicycle,b,3.63
26482181417,A Purus Duis Consulting,computer,b,3.14
26492290179,Amet Orci Ut Associates,furniture,b,4.62
26500650326,Ac Feugiat Non Consulting,computer,b,4.91
26505333735,Varius Ultrices LLC,books,b,4.4
26510188921,Et Nunc Institute,florists,c,2.85
26539386750,Senectus Et Corp.,books,b,4.73
26551094436,Convallis Foundation,digital goods,a,5.97
26556866679,Vel Est Tempor Associates,furniture,b,4.26
26569358936,Dictum Limited,artist supply,a,6.54
26599529197,Neque Company,digital goods,b,3.91
26603390734,Phasellus In LLP,music,a,5.91
26643842396,Risus Foundation,cable,c,2.73
26671932360,Mi Fringilla Ltd,hobby,b,5.07
26710073457,Est Ac Limited,music,b,3.19
26749181046,Neque Tellus Incorporated,watch,b,3.34
26763947687,Congue In Corp.,telecom,b,3.27
26788127465,Donec Tincidunt LLP,art dealer,b,3.44
26793253394,In Ltd,jewelry,c,2.36
26821904622,Donec Tempor Est Incorporated,books,b,3.39
26824240795,Ac Company,cable,b,5.01
26844395593,Arcu Ac Inc.,music,a,5.77
26895812037,Sem Ut Inc.,digital goods,a,6.82
26925196872,Vehicula Pellentesque Limited,gift,a,6.91
26942003693,Mauris Institute,music,b,3.78
26945243832,Nisi Magna Inc.,watch,b,3.71
26945291705,Molestie Sodales Associates,florists,a,6.47
26974881830,Tellus Id Nunc Associates,cable,a,6.03
26994239326,Morbi Associates,watch,a,5.51
27014190836,Arcu Industries,art dealer,c,1.62
27022400550,Id Mollis Nec Corp.,books,a,6.38
27047988248,Purus Accumsan LLP,watch,a,6.14
27086915609,At Velit Pellentesque Limited,motor,b,4.04
27093785141,Placerat Orci Institute,stationery,c,2.73
27094414625,Vitae Aliquet Foundation,gift,b,4.8
27099208477,Cras Dictum Ltd,health,a,6.43
27109170541,Leo Vivamus Associates,opticians,b,4.23
27110349542,Felis Nulla Tempor Institute,stationery,b,3.23
27132352768,Imperdiet Corporation,computer,b,3.65
27179144904,Risus Donec LLC,health,b,3.91
27207000299,Egestas Sed Pharetra Limited,bicycle,a,5.84
27251742541,Malesuada Institute,computer,a,6.23
27274388856,Lectus Corporation,florists,a,5.56
27288001271,Pede Cum Institute,artist supply,b,3.29
27326652377,Tellus Aenean Corporation,music,a,6.33
27332799149,Parturient Montes Nascetur Incorporated,watch,c,2.4
27397535742,Porttitor Limited,art dealer,c,2.18
27406636146,Feugiat Sed Inc.,artist supply,c,1.57
27407519046,Nam Ac Nulla LLP,artist supply,d,0.96
27440079026,Risus Varius Orci Associates,artist supply,c,2.53
27452194956,Dictum Magna Ut Foundation,computer,a,6.96
27470466523,Ornare Facilisis Eget Foundation,digital goods,a,6.03
27500085887,Vitae Posuere Industries,watch,b,4.85
27504885147,Enim Ltd,gift,b,4.81
27518736748,Enim LLP,art dealer,c,2.85
27529271582,Pharetra Ltd,hobby,b,4.7
27573216953,Adipiscing Inc.,tent,a,6.82
27574779991,Pede Malesuada Company,opticians,c,1.48
27580593799,Gravida Praesent Incorporated,bicycle,c,1.58
27581734019,Magna Et Institute,florists,b,4.46
27585113425,Dolor Dolor Limited,antique,a,6.8
27610959380,Nibh Phasellus Ltd,artist supply,a,6.15
27639240514,Placerat Eget LLP,artist supply,c,2.03
27657048362,Elementum Purus Foundation,opticians,c,2.61
27674806739,Tortor Nibh Industries,digital goods,c,2.11
27801334668,Eu Neque Foundation,music,c,2.77
27851049264,Turpis Nulla Foundation,art dealer,c,1.56
27888724678,Ut Ipsum LLC,stationery,b,4.86
27915232337,Orci Ut Sagittis PC,artist supply,a,6.33
27975606844,Tempor Diam Dictum Industries,computer,a,5.99
28000487688,Sed Nunc Industries,books,b,4.24
28024035242,Et Magnis Corp.,bicycle,c,1.48
28034382339,Elit Pretium Industries,artist supply,c,2.86
28049322288,Donec Elementum Foundation,florists,b,3.95
28057731482,Dignissim Lacus PC,music,c,1.47
28068880408,Felis Orci Company,gift,b,3.23
28124275236,Vehicula Risus Institute,cable,c,2.69
28159278322,Ullamcorper Nisl Corporation,art dealer,b,4.34
28175132063,Nec Urna Industries,digital goods,a,6.53
28208763477,Ut Molestie Ltd,watch,c,2.04
28230498046,Nisi Foundation,digital goods,a,5.73
28275269638,Elit PC,hobby,a,6.68
28311306642,Egestas Nunc Sed LLC,antique,b,4.93
28324185214,Ultricies Ornare LLP,music,a,6.05
28339332365,Libero Mauris Limited,music,a,5.82
28341499489,Malesuada Vel Ltd,books,b,3.56
28385291716,Vel Arcu Curabitur Inc.,antique,a,6.04
28449116125,Est Industries,jewelry,c,2.31
28451419105,Rutrum Fusce LLC,music,a,6.88
28464012306,Amet Corporation,computer,a,6.51
28490495118,Mauris Eu Elit Associates,art dealer,b,5.08
28504709344,Consequat Corp.,shoe,e,0.47
28510201393,Quam Curabitur Corporation,bicycle,c,1.86
28517327395,Pede Blandit LLP,books,e,0.47
28537603098,Sodales Purus Incorporated,motor,c,2.75
28555022437,Gravida Sit Foundation,music,a,6.54
28556213345,Eu Augue Ltd,furniture,b,4.8
28562620525,Aliquam Vulputate Ullamcorper Corp.,music,a,5.54
28622174594,Parturient Montes Foundation,computer,b,4.08
28639309109,Vel Sapien Imperdiet Industries,jewelry,c,1.7
28647642474,Convallis In Corporation,motor,b,3.32
28651583807,Et Libero Associates,watch,c,2.66
28663538418,Ipsum Dolor Limited,equipment,a,6.09
28681229636,Elementum At LLP,digital goods,b,3.84
28687004922,Eget Company,computer,b,3.88
28690231799,Mollis Phasellus Ltd,furniture,b,4.31
28748147493,Neque Institute,gift,c,2.51
28755901991,Dictum Proin Eget Corp.,stationery,e,0.31
28771494032,Non Lacinia Associates,health,a,5.89
28803237812,Aenean Sed Corporation,gift,b,4.4
28827474922,Libero Limited,opticians,a,6.09
28829519760,In Faucibus Orci LLC,shoe,a,5.6
28836033916,Velit In Incorporated,equipment,a,5.54
28855451293,Purus Nullam Scelerisque Corporation,watch,c,1.52
28880110118,Mauris Nulla Integer Ltd,music,a,6.0
28896046710,Nec Orci Ltd,computer,a,6.75
28935822912,Conubia Nostra Limited,shoe,c,2.06
28941011848,Commodo LLC,watch,b,4.16
29023134283,Mollis Lectus Industries,tent,b,4.35
29027010572,Ut Mi Associates,jewelry,c,1.9
29032530325,Duis Incorporated,watch,c,1.78
29063380341,Arcu Imperdiet Ullamcorper LLC,computer,a,6.38
29068447069,Phasellus LLP,antique,b,3.28
29074473351,Nunc Nulla Corporation,florists,c,1.83
29102388616,Sed Consequat Auctor Associates,florists,a,6.33
29122719261,Risus Quisque Corp.,motor,c,2.87
29156207537,Nunc Interdum Corporation,digital goods,b,3.64
29166700531,Ac Eleifend PC,telecom,d,1.33
29202486033,Vel Foundation,stationery,b,4.42
29216160692,Class Aptent LLC,garden supply,a,5.6
29234580033,Etiam Limited,antique,a,6.19
29253286472,Fusce Incorporated,jewelry,b,3.53
29276411530,Arcu Vel Corporation,artist supply,b,3.95
29279482521,Class Aptent Corp.,antique,c,2.13
29286506036,Metus Aenean Sed Associates,music,c,2.33
29317230624,Ligula Elit Corp.,tent,a,5.63
29351616009,Urna Industries,equipment,c,1.86
29362189014,Vestibulum Limited,digital goods,a,6.74
29413883988,Commodo Auctor Incorporated,hobby,a,6.01
29491615873,Lacus Varius Et Incorporated,watch,a,6.01
29505435279,Sed Dictum Ltd,jewelry,c,2.2
29521780474,At Sem Corp.,cable,a,5.93
29524720064,Urna Justo Associates,equipment,b,3.29
29550468444,Ligula PC,cable,a,5.53
29613837166,Id Risus Ltd,cable,b,4.33
29616684420,Tellus Id LLC,watch,b,3.5
29623808496,Iaculis Odio Nam Foundation,jewelry,c,2.22
29624063484,Morbi Sit Associates,artist supply,a,5.83
29625244690,Id Enim Inc.,books,a,6.01
29633331621,Augue Sed Inc.,digital goods,c,1.78
29639699851,Sodales Elit Erat Corporation,garden supply,a,6.21
29641342749,Et Associates,computer,a,6.43
29680923658,Suscipit Nonummy Institute,watch,a,6.39
29681526553,Cras Vehicula Aliquet Corp.,tent,a,6.24
29687247370,Eget Metus PC,music,b,4.81
29693559566,Sed Diam Associates,motor,c,2.73
29730124424,Egestas A LLP,bicycle,a,6.2
29737773005,Tellus Imperdiet Industries,bicycle,a,6.2
29745128769,Justo Sit Incorporated,tent,a,5.82
29748559436,Nunc Ullamcorper Velit Limited,gift,a,6.2
29778062495,Scelerisque Neque Associates,shoe,a,6.52
29780390141,Arcu Corporation,bicycle,a,6.77
29782968433,Lectus Justo Eu Incorporated,motor,b,4.33
29839336901,Sollicitudin Orci Inc.,shoe,b,4.54
29859203033,Id Limited,gift,b,4.33
29917527785,Ullamcorper Corp.,books,b,4.1
29921604246,Tellus Justo Sit Company,equipment,b,4.33
29922107583,Amet Ornare Inc.,hobby,a,6.69
29936037423,Sodales Incorporated,hobby,c,1.97
29956692423,Vel Venenatis Vel Limited,garden supply,a,6.49
30035541512,Gravida Aliquam Tincidunt Industries,hobby,c,2.05
30074252567,Lobortis Ultrices Vivamus Foundation,hobby,c,2.32
30122382323,Ipsum Company,watch,b,3.36
